FIPS,state,county name,income,unemployment_rate,less_HS,at_HS,some_college,BS_and_above,All Gender All Race,Male All Race,Female All Race,All Gender White,Male White,Female White,All Gender Black,Male Black,All Gender Hispanic,Male Hispanic,All Gender Asian and Pacific Islander,All Gender American Indian and Alaskan Native,Male American Indian and Alaskan Native,Female American Indian and Alaskan Native,Female Black,Female Hispanic,Male Asian and Pacific Islander,Female Asian and Pacific Islander
12085,FL,Martin County,53300,6.2,11.49822966,26.39695178,32.50687467,29.59794389,224,296.8,164.6,224.7,298.1,165.5,279.8,329,182.8,247.6,140,null,null,null,232.9,129.8,121.4,121.4
12086,FL,Miami-Dade County,49000,6.8,21.82880947,27.9137999,23.9364845,26.32090613,299.8,393.2,231.1,322.3,435.9,225.4,362.6,455.8,281.1,366.4,157.7,null,null,null,292.5,219.9,112.2,112.2
12087,FL,Monroe County,63300,4.2,10.66954416,29.20658315,31.77702916,28.34684353,280.2,364.9,197.8,283.5,368,191.6,345.8,420.5,275.5,367.3,139.5,null,null,null,288.4,209.6,95.8,95.8
12089,FL,Nassau County,63200,6.1,11.95591112,34.9863433,30.54065049,22.51709509,342.3,432.1,281.6,345.9,445,279.9,392.2,478.3,201.1,250.3,144.1,null,null,null,332.1,170.9,120.6,120.6
12091,FL,Okaloosa County,64000,5.3,8.828726595,27.57882792,36.37675286,27.21569263,330.4,426.1,252.3,348.1,442.6,269,305.4,413.4,115.4,168.2,76.4,null,null,null,240.1,74,61.2,61.2
12093,FL,Okeechobee County,45900,7.6,31.04756125,34.02488053,24.65675491,10.27080331,424.7,475.6,334.6,446.5,516.2,332.7,364.1,378.6,254.9,307.1,154.5,null,null,null,301.9,204.1,139.7,139.7
12095,FL,Orange County,58500,6,12.91633525,27.13193236,30.21041744,29.74131495,290.3,380.7,223.8,325.6,435.5,241.1,305,365.5,204.6,266,157.2,118.4,null,null,264.2,160.2,134.6,134.6
12097,FL,Osceola County,58500,6.9,15.42663369,35.5720294,31.45917846,17.54215844,362,425.5,300.2,421.8,484.1,342.2,340.5,403.7,281,344.7,164.3,null,null,null,287.9,230.2,172.5,172.5
12099,FL,Palm Beach County,64600,6,12.76157465,26.0361255,28.66373176,32.53856809,239.8,311.6,182.4,244.4,323.1,179.6,265.7,331.4,179.3,230.4,172.9,null,null,null,225.7,143.1,133.7,133.7
12101,FL,Pasco County,56800,6.9,13.12200825,34.70628863,32.15980339,20.01189974,304.2,397.9,225.9,318.1,415.7,234.7,224.5,308.2,210.6,274,135,127.6,null,null,198.4,168.2,103.7,103.7
12103,FL,Pinellas County,56800,5.9,11.25151611,30.43117214,31.14392668,27.17338507,295.5,382.5,227.4,293.2,381.4,223,429.2,532.5,175.9,219.9,166.7,158.1,null,null,341.9,156.2,145.1,145.1
12105,FL,Polk County,51000,7.4,17.85189334,36.21371499,27.70830633,18.22608534,341,423.6,267.9,349.2,436.1,271.7,399.5,470.2,229,313.6,147.7,52.6,null,null,327.6,167.1,133.2,133.2
12107,FL,Putnam County,40400,9,22.33367811,39.42741164,25.90308542,12.33582483,352.3,440.6,268.8,363.9,449.7,278.7,353,467.9,209.4,276,145.8,null,null,null,260.6,150,116.9,116.9
12109,FL,St. Johns County,63200,4.8,7.25290621,21.72782955,30.31273308,40.70653116,248.1,316.6,197.4,251.8,316.4,203.9,344.5,470.1,125.9,137.9,143.6,null,null,null,273.8,131.9,108.5,108.5
12111,FL,St. Lucie County,53300,8.2,15.7835886,34.11331439,31.04143372,19.0616633,283.5,360.7,214.4,291.4,375.8,214.4,332.6,398.9,155.5,210.6,109.6,null,null,null,276.9,112.1,82.7,82.7
12113,FL,Santa Rosa County,57700,5.6,10.70298939,27.57473481,35.91803279,25.80424301,336.5,430.7,260.9,347.5,443.7,270.7,387.9,450.6,128.1,250.9,75.1,178.5,null,null,312.7,93.4,null,null
12115,FL,Sarasota County,59900,6,8.379403176,31.04978896,30.66156183,29.90924604,209,280.6,152.1,211,285.7,151.2,303.5,393.2,113.7,109.1,110.9,null,null,null,252.6,117.7,79.7,79.7
12117,FL,Seminole County,58500,5.9,8.670896086,24.84754758,32.84853171,33.63302462,263.3,338.1,212.2,282.9,369.5,224.1,272.1,334.4,199.6,227.3,150.6,null,null,null,247.6,163.6,120.1,120.1
12119,FL,Sumter County,55100,8.6,13.6629743,34.15682845,29.60088422,22.57931303,253.5,316.6,204.9,265.6,339.6,206.4,370.3,364.1,197,249.1,147.7,105.4,null,null,350.7,165.5,128.6,128.6
12121,FL,Suwannee County,47800,6.5,20.77464789,42.26035827,27.18788459,9.777109257,396,485.8,313.6,393.8,481,302.1,397.3,526.2,260,null,null,null,null,null,348.4,null,null,null
12123,FL,Taylor County,48900,7.1,22.25940385,37.81372002,28.92111297,11.00576315,358.6,440.4,306.8,346,437.9,290.5,500.6,604,null,null,null,null,null,null,415.9,null,null,null
12125,FL,Union County,56800,6.2,25.17000551,38.2006984,26.48410219,10.1451939,493.2,524,332.4,494.7,551.1,320.5,357.8,404.4,422.5,235.5,null,null,null,null,289.6,null,null,null
12127,FL,Volusia County,56500,7,12.46549262,32.51532884,34.01937453,20.99980401,338,443.9,247.8,344.4,451.8,251.8,383.3,454.3,236.5,346.7,147.4,128.5,null,null,307.6,154.3,120.7,120.7
12129,FL,Wakulla County,67900,5.3,13.10773286,38.22657316,32.15983433,16.50585965,338.3,404.2,247.6,364.5,438.5,264.3,342.1,378.3,null,null,null,null,null,null,302,null,null,null
12131,FL,Walton County,59800,5.5,14.26143889,30.80690706,30.70944848,24.22220556,357.6,407.8,309.9,373.8,424,323.3,322.1,499.9,101.1,null,null,null,null,null,233.1,null,null,null
12133,FL,Washington County,49700,6.9,19.76191839,40.60550564,27.55680192,12.07577405,439.2,495.3,353.5,442.4,495.1,359,459.9,600.3,189.7,null,null,null,null,null,380.1,null,null,null
13001,GA,Appling County,48900,8.9,23.34611306,43.95138266,21.36389591,11.33860837,513.2,604.8,441,512.4,622.5,440.5,537.1,723.5,null,null,null,null,null,null,427.9,null,null,null
13003,GA,Atkinson County,37000,7.6,35.53220471,38.3926834,17.37692158,8.698190309,423.8,469.1,344.2,459.3,537.3,349.8,429.9,549.1,null,null,null,null,null,null,366.6,null,null,null
13005,GA,Bacon County,48300,7,28.18580433,44.46423678,18.41600438,8.933954508,466.7,589.2,349.2,480.7,582.6,370.2,463.1,644.5,null,null,null,null,null,null,350.3,null,null,null
13007,GA,Baker County,49100,9.1,17.95900178,47.37076649,27.67379679,6.996434938,331.3,375.2,309.1,353.3,429.5,286,366.5,385.8,null,null,null,null,null,null,338.5,null,null,null
13009,GA,Baldwin County,50700,8.8,18.99012854,37.15645196,24.60052553,19.25289397,446.7,493.4,387.1,420.8,484.5,314.4,501.1,513,null,null,null,null,null,null,464,null,null,null
13011,GA,Banks County,51700,6.7,22.96516427,43.41258049,21.67739805,11.94485719,326.1,382,271.4,339.8,394.4,288.3,292.8,382.6,null,null,null,null,null,null,228,null,null,null
13013,GA,Barrow County,66300,6.3,19.62075622,34.77234018,28.99511752,16.61178608,314.3,368.8,253.7,319.6,397.1,250.2,337.7,245.5,121.1,130.8,169.5,null,null,null,334.7,97.2,136.7,136.7
13015,GA,Bartow County,66300,7.2,19.77710296,38.29019777,25.71948268,16.21321659,369,426.5,308.4,378.8,441.5,314.1,347.9,385.7,104.8,70.6,246.4,null,null,null,288.8,86,159.9,159.9
13017,GA,Ben Hill County,38100,10,24.62168417,37.28858821,27.72832473,10.36140288,459.6,581.6,341.5,484.6,590,355.9,425.4,550.4,null,null,null,null,null,null,324.6,null,null,null
13019,GA,Berrien County,43400,8.6,24.10083242,34.68666562,29.42516099,11.78734098,441.6,606.7,344.3,470,648.3,337.1,458.4,555,null,null,null,null,null,null,389.7,null,null,null
13021,GA,Bibb County,54400,8.1,17.64504673,32.33533537,27.22361392,22.79600398,524.8,681.5,412.9,494.2,626.1,381.4,587.6,816.8,null,null,null,null,null,null,450.2,null,null,null
13023,GA,Bleckley County,51800,11.3,20.99847561,42.06046748,23.4629065,13.47815041,361.1,451.2,296.2,356.4,479.7,280.3,437.4,461,null,null,null,null,null,null,357.2,null,null,null
13025,GA,Brantley County,51900,9.3,23.97655923,45.18208455,24.77187108,6.06948514,412.6,511.3,314.7,422.1,527.4,316.8,414.4,459.1,null,null,null,null,null,null,357.7,null,null,null
13027,GA,Brooks County,45400,7.2,22.05276946,38.35142216,26.95546407,12.64034431,382.7,458.1,327.3,370.8,448.7,310.8,455.4,544,null,null,null,null,null,null,389.4,null,null,null
13029,GA,Bryan County,60000,6.5,12.02960816,26.80262954,31.78218334,29.38557896,346.6,448.3,269.9,328.7,421.8,250.3,477.4,675.7,97.1,null,null,null,null,null,347,null,null,null
13031,GA,Bulloch County,46000,7.4,13.85119326,30.24030389,28.97409783,26.93440502,341.6,396.1,303.7,328.3,396.1,285.9,428.5,443.2,null,null,null,null,null,null,389.2,null,null,null
13033,GA,Burke County,56800,10.1,24.09663575,40.14952236,26.34639347,9.407448429,426.9,530.6,339.1,394.8,502,298.4,458,591.4,null,null,null,null,null,null,359,null,null,null
13035,GA,Butts County,63200,7.5,23.83757363,42.43012909,24.7336759,8.998621381,381,452,297.2,385,485.7,304.2,399.2,303.2,172.7,null,null,null,null,null,375.9,null,null,null
13037,GA,Calhoun County,39700,7,32.02966959,33.96268824,22.04989885,11.95774331,372.5,452.1,313.5,353,456.7,270.1,358.7,392.1,null,null,null,null,null,null,344.7,null,null,null
13039,GA,Camden County,61000,6.6,10.62803518,32.14988844,38.37773986,18.84433653,373.1,467.6,269,384.6,472.8,273.1,398.4,457.6,null,null,null,null,null,null,358.1,null,null,null
13043,GA,Candler County,41600,6.9,20.70591598,44.42697914,19.80565876,15.06144613,454.3,606.6,332.2,413.2,534.7,317.4,536.8,835.4,null,null,null,null,null,null,405.1,null,null,null
13045,GA,Carroll County,66300,8.2,19.64157706,35.17518835,26.34042864,18.84280594,436.4,578.8,320.6,444.6,603.1,319.3,453.7,520.6,97.7,118.4,165.4,null,null,null,360.9,87.8,128.5,128.5
13047,GA,Catoosa County,58000,6.2,17.76456378,31.06243612,33.34572145,17.82727864,366.9,465.7,290.1,369.2,472.2,290.6,444.4,526.9,96,null,161.6,null,null,null,377.4,null,null,null
13049,GA,Charlton County,48800,7.4,32.12724093,36.00787057,21.95015304,9.914735461,330.2,399.7,284.6,350.4,439.5,287.1,368.5,371.4,null,null,null,null,null,null,318.3,null,null,null
13051,GA,Chatham County,60000,7.3,11.77791779,28.3302414,29.56176275,30.33007806,349.2,452.4,272.3,321.2,417.4,248.4,440.3,604.1,144.2,288.5,145.4,null,null,null,340.3,44.4,142.1,142.1
13053,GA,Chattahoochee County,48200,9.7,7.196210603,24.61286209,40.08016032,28.11076699,523.2,588.9,428.5,492.8,548.6,462.9,510.4,726.8,156.8,null,null,null,null,null,374.1,null,null,null
13055,GA,Chattooga County,41500,7.6,31.28731656,37.63182858,22.88376765,8.197087216,498.5,635.1,410.7,505.4,644.2,417.4,481.1,655.3,null,null,null,null,null,null,398.9,null,null,null
13057,GA,Cherokee County,66300,5.5,11.06878428,23.57540779,30.75457917,34.60122875,282.7,369.3,212.9,292.7,382.4,216.8,251.6,341.8,91.2,103.4,178.5,null,null,null,223.4,72.2,155,155
13059,GA,Clarke County,58400,7,15.09045111,22.01740325,22.08773594,40.8044097,330.3,440.7,258.5,319.3,429.9,244.1,363.1,539.9,128.6,241,null,null,null,null,298.8,49.7,null,null
13061,GA,Clay County,33300,11.4,24.2282507,40.83255379,25.72497661,9.214218896,423.5,552.2,342.7,395.2,542.4,293,501.9,631.7,null,null,null,null,null,null,430.1,null,null,null
13063,GA,Clayton County,66300,9.3,17.73063547,32.17894404,32.57666772,17.51375277,381.8,497.8,291.1,445.8,560,331.6,392.9,515,166.1,223.6,158,null,null,null,305.3,123.1,150.2,150.2
13065,GA,Clinch County,48200,8.4,28.65402405,39.84736355,16.46623497,15.03237743,411.1,486.4,330.1,429.4,502.3,347.8,437,486.2,null,null,null,null,null,null,376.3,null,null,null
13067,GA,Cobb County,66300,5.9,9.280448846,19.73964832,27.13670675,43.84319608,272.4,348.3,216.6,283.5,364.7,219.1,266,340.8,121.6,178.8,133,null,null,null,227.5,79.5,143.5,143.5
13069,GA,Coffee County,42400,8.2,26.21326803,39.12140101,23.31923419,11.34609676,357,386.9,329.3,359.4,386.4,337.8,416.1,557.8,null,null,null,null,null,null,305.5,null,null,null
13071,GA,Colquitt County,41500,8.1,28.45480236,36.73376827,21.55740851,13.25402086,404.2,556,307.2,393.9,566.4,288.2,451.9,550.4,182.2,null,null,null,null,null,359.7,null,null,null
13073,GA,Columbia County,56800,5.8,8.961298408,25.46934521,30.88310109,34.68625529,298.9,398.1,233.2,313.2,410.8,245.7,329.2,463.1,116.5,null,151,null,null,null,285.6,null,138.3,138.3
13075,GA,Cook County,39700,8.1,25.72154656,38.74568887,23.62497731,11.90778726,431.8,546.4,338.6,459.4,578.4,340.4,469.1,562.5,null,null,null,null,null,null,398.1,null,null,null
13077,GA,Coweta County,66300,6.2,12.6294595,31.95524529,29.36062985,26.05466536,385.8,453.5,324.1,383.2,458.3,314,446,488.3,111.8,174.6,184.6,null,null,null,390.4,63.7,119,119
13079,GA,Crawford County,54400,7.5,23.53349531,36.89691079,26.93509198,12.63450191,395.1,523.8,335,394.7,515.7,323.8,517.9,752.5,null,null,null,null,null,null,428.9,null,null,null
13081,GA,Crisp County,44200,8.9,24.42743096,35.90498626,25.93901322,13.72856956,478.3,574.8,356.9,434.3,518.8,324.6,630.3,770.5,null,null,null,null,null,null,455.6,null,null,null
13083,GA,Dade County,58000,6.3,18.52459016,35.61020036,28.91621129,16.94899818,469,592,372.7,477.6,606.5,377.4,451.6,562.8,null,null,null,null,null,null,383.1,null,null,null
13085,GA,Dawson County,66300,6.1,13.68379859,33.94208192,28.90686147,23.46725802,308.2,364,246.3,316.7,378.4,254.7,267.9,null,75.8,null,106.2,null,null,null,157.5,null,null,null
13087,GA,Decatur County,47100,8.2,21.64294384,33.67538343,30.74588988,13.93578285,370.5,472.7,292.9,367.2,467.9,277.1,434.9,528,null,null,null,null,null,null,342.9,null,null,null
13089,GA,DeKalb County,66300,7.3,11.75354251,21.93389641,27.1300869,39.18247417,263.9,326.3,220.1,244.1,307.1,197.5,284,355.2,135.4,163,150.6,null,null,null,237.6,114,140.1,140.1
13091,GA,Dodge County,49400,9.8,21.27481714,42.43120864,22.28491815,14.00905608,415.8,526.5,334,422.7,524.1,337.1,460.9,473.3,null,null,null,null,null,null,379.5,null,null,null
13093,GA,Dooly County,42100,9.6,27.45490982,42.71543086,20.1503006,9.679358717,368.5,454.9,309,382.4,476.6,310.9,357.7,426.4,null,null,null,null,null,null,335,null,null,null
13095,GA,Dougherty County,49100,9.3,20.71151693,28.88793178,32.31286071,18.08769058,363.7,433.4,299.7,359.2,443.4,288.2,367.9,414.5,null,null,null,null,null,null,314.7,null,null,null
13097,GA,Douglas County,66300,7.4,13.47657651,31.2827319,30.42183801,24.81885358,375.6,486.1,285.9,386.4,502.5,282.3,398.7,518.6,109.3,146.3,150.7,null,null,null,324.3,79.1,138.1,138.1
13099,GA,Early County,42800,9,22.87874545,41.01092131,23.97087651,12.13945673,411.5,542.6,313.1,356.6,485.8,286.5,474.5,588.2,null,null,null,null,null,null,401.2,null,null,null
13101,GA,Echols County,45400,5.9,26.15769712,40.80100125,25.57363371,7.467667918,387.3,443.8,322.5,377.3,448,318.1,467,523.6,210.4,null,null,null,null,null,418.6,null,null,null
13103,GA,Effingham County,60000,6.2,14.19268861,38.19244632,30.70236545,16.91249962,352.3,455.3,277,334.2,434.4,254.1,418.4,550.3,348.8,null,null,null,null,null,337.4,null,null,null
13105,GA,Elbert County,37800,8.7,23.18957904,45.40771269,20.20900795,11.19370032,419.3,505.6,308,407.8,489.4,293,433.4,598.3,null,null,null,null,null,null,321.5,null,null,null
13107,GA,Emanuel County,38700,10.5,24.5974345,40.48171397,25.0614083,9.859443231,453.1,599.3,340.2,442.1,574.7,324.1,487.9,688,null,null,null,null,null,null,375.2,null,null,null
13109,GA,Evans County,48800,6.5,23.62059158,37.38623436,25.2701934,13.72298066,436.5,528.7,327.6,441.6,561.1,306,472.4,561.8,null,null,null,null,null,null,368.4,null,null,null
13111,GA,Fannin County,44000,7.6,21.06515581,39.55807365,23.97167139,15.40509915,340.4,412.9,277.9,348.3,421.3,284.1,null,null,null,null,null,null,null,null,null,null,null,null
13113,GA,Fayette County,66300,6.1,6.124945514,20.849562,30.91297684,42.11251564,271.5,358.6,214.4,270.8,357.2,204.8,364.1,466.5,121.6,192.6,119.1,null,null,null,304.3,64.5,119.9,119.9
13115,GA,Floyd County,50300,7.9,22.82392608,31.50277526,27.44087663,18.23242203,437.7,565.8,340.1,443.4,575.7,341.2,475.1,666.9,144.6,304.4,null,null,null,null,404.2,null,null,null
13117,GA,Forsyth County,66300,5.3,8.980710911,20.39547923,27.27889837,43.34491149,258.3,329.2,207.7,272.3,347.2,213.6,138,232.8,96.9,129.2,127.9,null,null,null,164.3,75.5,117.7,117.7
13119,GA,Franklin County,47500,8.2,26.93363691,37.08564923,22.52728856,13.4534253,412.1,536,303.9,430,555.3,312.8,351.4,433.1,null,null,null,null,null,null,311,null,null,null
13121,GA,Fulton County,66300,7.1,9.820613519,18.70801017,23.06510189,48.40627442,310.8,394.2,248.4,248.7,319.8,194.8,409.1,530.5,101.3,146.4,152.9,null,null,null,323.3,72.7,136.2,136.2
13123,GA,Gilmer County,48200,7.3,24.1494396,34.20174346,27.15317559,14.49564134,337.1,382.5,305.4,345.6,388.6,310.9,468.4,null,null,null,null,null,null,null,null,null,null,null
13125,GA,Glascock County,49200,8.1,21.99344876,41.97473093,26.71970051,9.312119794,404.9,466.6,335.1,358.1,467.3,274,458.3,561,null,null,null,null,null,null,400.7,null,null,null
13127,GA,Glynn County,51900,7.5,13.39446811,28.89269173,31.89114786,25.8216923,349.8,474.5,261.7,333.9,466.1,241,472.2,620,87.2,null,null,null,null,null,358.2,null,null,null
13129,GA,Gordon County,51000,7.3,26.85722372,35.75208717,23.48662799,13.90406113,410.4,517.5,316.3,421.9,547.4,315.9,460.8,374.1,88.8,71,null,null,null,null,430.6,null,null,null
13131,GA,Grady County,41600,7.4,26.73990426,39.87357309,22.66478458,10.72173806,379.8,485.5,269.9,364.6,475.2,243.7,415,482.1,113.3,null,null,null,null,null,324.4,null,null,null
13133,GA,Greene County,45000,8.2,23.8119484,38.5862186,18.22810591,19.37372709,298.7,407,229.4,269.4,367.4,238,413.6,693.5,null,null,null,null,null,null,246.9,null,null,null
13135,GA,Gwinnett County,66300,6.1,12.7744184,23.46992745,29.28511095,34.47054319,268.1,329.1,222.3,303.6,377.7,243.4,252.3,326.9,112.5,129.9,146.3,null,null,null,210.5,99.5,133,133
13137,GA,Habersham County,52300,7,21.13877523,34.39212151,26.54483667,17.92426659,283.5,359.5,228.3,302.3,385.9,239.7,311.5,407.8,64.1,null,null,null,null,null,240.4,null,null,null
13139,GA,Hall County,56500,5.9,21.54897254,30.19335778,26.16089407,22.09677561,280.7,350.7,219.9,301.6,380.2,234.6,275.7,365.9,86.3,94.7,121.5,null,null,null,221.5,85.1,97.6,97.6
13141,GA,Hancock County,28900,11.7,25.16167845,43.52534216,20.31884494,10.99413446,387.1,445.4,356.9,327.3,425.9,300.4,463.9,545.7,null,null,null,null,null,null,427.9,null,null,null
13143,GA,Haralson County,48200,8,27.04119454,38.08641322,22.46637721,12.40601504,440.9,520.8,366.9,441.5,531.6,366.7,425.4,377.9,null,null,null,null,null,null,346.3,null,null,null
13145,GA,Harris County,48200,6,8.972378703,29.09322188,33.77248773,28.16191168,331.1,419.5,283.1,285.7,376.8,238.5,492.7,663,160,null,null,null,null,null,391.1,null,null,null
13147,GA,Hart County,47200,7.5,20.44573643,38.12699498,25.74669403,15.68057456,358.8,421.6,305.2,365.2,440.1,299.5,363.8,335.3,null,null,null,null,null,null,307.7,null,null,null
13149,GA,Heard County,66300,7.9,28.69219931,37.01806071,26.87331882,7.41642116,369.5,439.1,322.7,364.1,451,306.1,507,602.8,null,null,null,null,null,null,447.7,null,null,null
13151,GA,Henry County,66300,7.3,10.56959691,31.36196358,33.0647123,25.00372721,333.5,405.7,274,372.6,456.8,301.1,286.8,303.3,162.5,256.2,152.6,null,null,null,265.5,107.6,137.2,137.2
13153,GA,Houston County,68700,6.8,12.07129536,28.03345879,35.07253498,24.82271088,354.4,451.5,285.2,369.9,475.3,297.5,354.2,383.2,88.7,null,178.8,null,null,null,335,null,null,null
13155,GA,Irwin County,54500,9.6,22.77426323,40.11726585,29.20845549,7.90001543,403.7,524.8,349.9,400.1,492.4,355.3,446.9,588.6,null,null,null,null,null,null,358.2,null,null,null
13157,GA,Jackson County,61900,5.9,20.05418682,35.36829312,25.8754716,18.70204846,325.5,420.4,259.1,339.6,435.4,270.9,317.4,418.5,57.6,null,null,null,null,null,244.7,null,null,null
13159,GA,Jasper County,66300,6.7,15.75850044,42.13164778,27.83347864,14.27637315,396.6,501.1,310.5,405,518.8,309.9,411,502.6,null,null,null,null,null,null,326.6,null,null,null
13161,GA,Jeff Davis County,42800,8.2,21.34987699,43.83356509,23.45705423,11.35950369,683,707.1,609.7,723.6,696.7,694.8,561.7,730,null,null,null,null,null,null,398,null,null,null
13163,GA,Jefferson County,39300,11.3,26.23454004,44.37121964,20.73666155,8.657578767,423.4,549.4,321.7,407.5,543.5,302.2,448.8,597.3,null,null,null,null,null,null,349.6,null,null,null
13165,GA,Jenkins County,38100,10,30.41331383,35.25969276,20.53767374,13.78931968,401.1,478.2,323.9,404.2,502,294.7,463.4,485.2,null,null,null,null,null,null,395.7,null,null,null
13167,GA,Johnson County,38000,8.6,26.67623833,36.09475951,25.36970567,11.85929648,374.8,564.1,247.7,370.4,526.9,260.3,404.2,637.8,null,null,null,null,null,null,331.3,null,null,null
13169,GA,Jones County,54400,6.3,10.9985832,39.27690612,30.36679435,19.35771632,298.6,329.6,307.7,302.5,338,307.9,394.9,448.6,null,null,null,null,null,null,416.4,null,null,null
13171,GA,Lamar County,44900,9.6,19.96587031,40.27303754,27.10750853,12.65358362,426,534.5,331,378.5,507.1,274.9,563.9,638.6,null,null,null,null,null,null,475.6,null,null,null
13173,GA,Lanier County,45400,8.1,25.11908542,29.83486821,32.23245475,12.81359162,418.6,477.9,344.6,371.2,454.1,318.7,492,567.1,null,null,null,null,null,null,442.1,null,null,null
13175,GA,Laurens County,49400,9.3,20.27452462,42.03185997,22.18864123,15.50497418,394.9,569.7,269.8,348.5,501.6,238.2,520.4,831.6,null,null,null,null,null,null,363.1,null,null,null
13177,GA,Lee County,49100,6.3,16.18776047,30.50010967,34.16319368,19.14893617,388.5,533.6,298.7,387.8,566.5,298.3,293.8,373.8,null,null,null,null,null,null,304,null,null,null
13179,GA,Liberty County,42600,7.7,10.50275578,32.75886188,39.07058725,17.66779509,303.6,429,211.8,339.3,477.4,226.4,325.9,456.1,101.2,null,null,null,null,null,242.2,null,null,null
13181,GA,Lincoln County,46600,8.3,18.52387844,44.75397974,25.3617945,11.36034732,412.9,483.5,308.2,371.8,441.6,285.9,439.2,578.9,null,null,null,null,null,null,296.2,null,null,null
13183,GA,Long County,49600,7.4,18.98719165,39.13662239,30.11148008,11.76470588,441.4,523.6,354.3,453.4,533.7,363,399.5,466.1,null,null,null,null,null,null,316.8,null,null,null
13185,GA,Lowndes County,45400,7.3,16.1928483,31.26249326,30.25985976,22.28479868,414.8,504.1,346.6,391.4,484.6,325.6,480.2,570.9,163.5,null,null,null,null,null,414.8,null,null,null
13187,GA,Lumpkin County,53500,6.4,15.17857143,33.10967878,28.93596788,22.77578191,293.7,366.7,229,307,387.3,236.8,283.4,335,null,null,null,null,null,null,214.9,null,null,null
13189,GA,McDuffie County,56800,10,25.00176317,37.59785598,24.10607236,13.29430848,366.2,500.5,285.6,362.3,508.6,271.1,396.3,517.4,null,null,153.9,null,null,null,333.4,null,null,null
13191,GA,McIntosh County,51900,7.9,18.37791199,38.52459016,28.4728214,14.62467645,224,333.4,180.2,253,413.1,166.3,239.5,257.3,null,null,null,null,null,null,269,null,null,null
13193,GA,Macon County,39600,11.8,28.38822202,40.12516672,21.64768647,9.838924797,441.2,480.8,376,383,464.5,298.1,531.3,569.9,null,null,null,null,null,null,410.5,null,null,null
13195,GA,Madison County,58400,6.7,24.52710221,38.03316908,24.03433476,13.40539395,404.4,506.4,301.5,433.2,532.7,319.2,338.5,395.5,null,null,null,null,null,null,266.6,null,null,null
13197,GA,Marion County,48200,7.7,23.6030168,44.49777168,23.50017141,8.39904011,455.3,510.2,436.7,448,484.8,476.8,484.1,564.9,null,null,null,null,null,null,369.3,null,null,null
13199,GA,Meriwether County,50100,9.8,28.31010453,39.05119271,22.8021978,9.836504958,452.5,540,370.1,424.3,500.1,349.5,503.5,622,null,null,null,null,null,null,432.3,null,null,null
13201,GA,Miller County,43200,6.3,21.46151979,40.54382132,27.43384317,10.56081573,357.7,439.9,305,356.4,423.4,291.2,419.1,646.4,null,null,null,null,null,null,341.7,null,null,null
13205,GA,Mitchell County,46700,7.9,30.59050064,39.06931964,20.76379974,9.576379974,412.9,564.9,297,395.9,571,281.7,430.7,546.6,null,null,null,null,null,null,334.8,null,null,null
13207,GA,Monroe County,64900,6.7,20.15200749,35.1930385,25.91287107,18.74208294,393.7,469,340.9,338.1,424.5,290,618.3,737.6,null,null,null,null,null,null,484.3,null,null,null
13209,GA,Montgomery County,48900,10.4,17.79225231,45.80047995,20.7576277,15.64964004,500.9,558.2,458.9,502.7,573.6,457.6,569.2,687.4,null,null,null,null,null,null,458.5,null,null,null
13211,GA,Morgan County,61400,6.6,19.99022085,35.27829843,22.43500937,22.29647136,435.5,550.4,312,397,501.6,293.6,616.2,851.4,null,null,null,null,null,null,400.6,null,null,null
13213,GA,Murray County,48300,9.4,31.15261139,38.55218855,21.96773941,8.327460653,432.2,549.6,328.3,449.2,575.3,337.4,403.5,485.8,94.3,null,null,null,null,null,293.3,null,null,null
13215,GA,Muscogee County,48200,8.5,15.29473039,27.73666216,34.86529851,22.10330894,467.2,582.1,384.1,466.7,578.7,379.8,487.4,632.3,166.1,95.3,219.1,null,null,null,384.5,205.2,null,null
13217,GA,Newton County,66300,8.2,15.83988449,32.5798171,32.50601636,19.07428205,371,476.8,292.3,396.5,495.2,305.5,307.1,411.1,186.7,335.2,null,null,null,null,247.3,null,null,null
13219,GA,Oconee County,58400,5.1,9.046153846,18.62248521,28.27455621,44.05680473,275.1,350,239.8,295.7,387.1,257.5,274,335.8,null,null,null,null,null,null,272.7,null,null,null
13221,GA,Oglethorpe County,58400,6.6,22.72817856,34.18692706,24.9302511,18.15464328,297.6,409.5,229.4,313.2,418.9,242.4,322.6,500.1,null,null,null,null,null,null,261.7,null,null,null
13223,GA,Paulding County,66300,6.2,11.90966963,35.89185865,29.16946624,23.02900548,306.1,408.6,232.2,320.4,441.4,231.5,281.6,262,122.5,144.9,118.6,null,null,null,277.2,87.9,138.3,138.3
13225,GA,Peach County,57100,9.5,19.35308672,31.85685837,30.36630258,18.42375234,466.1,650.5,316.1,471.4,625.1,325.4,477.5,721.1,null,null,null,null,null,null,363.9,null,null,null
13227,GA,Pickens County,66300,6.7,19.28179983,33.38621286,25.29083742,22.04114989,365.3,415.7,307.2,371.2,426.8,310.6,320.2,393.9,null,null,null,null,null,null,266.5,null,null,null
13229,GA,Pierce County,50100,7.5,22.34094617,40.86460033,26.6721044,10.1223491,455.7,559.3,370.4,469.2,578.7,376.8,442.5,526.3,null,null,null,null,null,null,380.6,null,null,null
